name,url_x,position,born_year,hometown,height,weight,blood_type,throw_side,bat_side,draft_year,draft_round,education,koshien,year,team_x,number,b_game,b_pa,b_ab,b_r,b_h,b_2b,b_3b,b_hr,b_tb,b_rbi,b_k,b_bb,b_ibb,b_hbp,b_sh,b_sf,b_sb,b_cs,b_dp,b_e,b_avg,b_slg,b_obp,b_ops,Unnamed: 0.1,team_y,salary,_merge
大石達也,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5015,西武,1300,right_only
石井裕也,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5016,日本ハム,1300,right_only
今村信貴,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5018,巨人,1300,right_only
田中靖洋,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5021,ロッテ,1250,right_only
小石博孝,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5023,西武,1230,right_only
西村天裕,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5024,日本ハム,1200,right_only
Ｋー鈴木(鈴木康平),,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5025,オリックス,1200,right_only
高橋礼,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5027,ソフトバンク,1200,right_only
大下佑馬,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5028,ヤクルト,1200,right_only
高橋遥人,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5030,阪神,1200,right_only
笠原祥太郎,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5031,中日,1200,right_only
菅原秀,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5032,楽天,1200,right_only
池田隆英,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5033,楽天,1200,right_only
中塚駿太,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5034,西武,1200,right_only
三ツ間卓也,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5035,中日,1200,right_only
桜井俊貴,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5037,巨人,1200,right_only
東條大樹,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5040,ロッテ,1200,right_only
上原健太,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5041,日本ハム,1200,right_only
松本裕樹,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5044,ソフトバンク,1200,right_only
鈴木翔太,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5045,中日,1200,right_only
高濱卓也,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5046,ロッテ,1200,right_only
菊池保則,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5048,楽天,1200,right_only
小熊凌祐,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5054,中日,1200,right_only
小川龍也,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5055,西武,1200,right_only
小川龍也,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5056,中日,1200,right_only
山本大貴,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5059,ロッテ,1150,right_only
アレハンドロ・メヒア,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5060,広島,1150,right_only
赤間謙,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5061,DeNA,1150,right_only
赤間謙,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5062,オリックス,1150,right_only
歳内宏明,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5066,阪神,1150,right_only
歳内宏明,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5067,阪神,1150,right_only
寺島成輝,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5070,ヤクルト,1100,right_only
玉井大翔,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5071,日本ハム,1100,right_only
佐藤優,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5072,中日,1100,right_only
中村勝,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5074,日本ハム,1100,right_only
平井諒,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5076,ヤクルト,1075,right_only
藤岡好明,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5078,DeNA,1050,right_only
アリエル・マルティネス,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5081,中日,1000,right_only
ライデル・マルティネス,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5082,中日,1000,right_only
オスカー・コラス,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5083,ソフトバンク,1000,right_only
渡邉佑樹,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5084,楽天,1000,right_only
山崎剛,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5085,楽天,1000,right_only
水野滉也,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5089,DeNA,1000,right_only
福敬登,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5092,中日,1000,right_only
福敬登,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5093,中日,1000,right_only
加治屋蓮,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5095,ソフトバンク,1000,right_only
岩橋慶侍,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5096,ヤクルト,1000,right_only
大隣憲司,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5101,ロッテ,1000,right_only
田中豊樹,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5108,日本ハム,970,right_only
渡邉啓太,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5109,ロッテ,960,right_only
土肥星也,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5110,ロッテ,960,right_only
川越誠司,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5111,西武,960,right_only
齋藤俊介,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5114,DeNA,950,right_only
澤田圭佑,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5115,オリックス,950,right_only
横山弘樹,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5116,広島,950,right_only
吉田侑樹,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5117,日本ハム,950,right_only
濱矢廣大,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5118,楽天,950,right_only
島本浩也,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5120,阪神,950,right_only
武藤祐太,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5121,DeNA,930,right_only
尾仲祐哉,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5122,阪神,920,right_only
仲尾次オスカル,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5126,広島,900,right_only
高野圭佑,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5127,ロッテ,900,right_only
風張蓮,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5128,ヤクルト,900,right_only
山本翔也,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5130,阪神,900,right_only
中村祐太,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5131,広島,900,right_only
古野正人,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5132,ヤクルト,900,right_only
古野正人,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5133,ヤクルト,900,right_only
ヘロニモ・フランスア,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5135,広島,880,right_only
南川忠亮,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5137,西武,860,right_only
進藤拓也,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5138,DeNA,850,right_only
青山大紀,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5140,オリックス,850,right_only
飯塚悟史,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5141,DeNA,850,right_only
藤原良平,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5144,西武,850,right_only
濱田達郎,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5147,中日,850,right_only
谷川昌希,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5148,阪神,840,right_only
谷岡竜平,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5149,巨人,840,right_only
高良一輝,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5151,日本ハム,840,right_only
竹安大知,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5152,阪神,840,right_only
新垣勇人,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5153,日本ハム,820,right_only
阿部和成,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5156,ロッテ,810,right_only
宮崎敦次,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5157,ロッテ,805,right_only
呂彦青（ルイェンチン）,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5158,阪神,800,right_only
椎野新,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5159,ソフトバンク,800,right_only
吉住晴斗,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5160,ソフトバンク,800,right_only
蔵本治孝,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5162,ヤクルト,800,right_only
山本由伸,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5169,オリックス,800,right_only
堀瑞輝,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5170,日本ハム,800,right_only
飯田哲矢,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5171,広島,800,right_only
阿知羅拓馬,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5172,中日,800,right_only
森雄大,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5173,楽天,800,right_only
伊藤祐介,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5174,ソフトバンク,800,right_only
渡辺諒,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5176,日本ハム,790,right_only
永野将司,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5177,ロッテ,770,right_only
豊田拓矢,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5178,西武,770,right_only
宮台康平,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5179,日本ハム,750,right_only
丸山泰資,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5182,中日,750,right_only
田村伊知郎,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5183,西武,750,right_only
福地元春,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5185,DeNA,750,right_only
島袋洋奨,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5186,ソフトバンク,750,right_only
古川侑利,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5187,楽天,750,right_only
平良拳太郎,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5188,DeNA,750,right_only
屋宜照悟,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5189,ヤクルト,750,right_only
飛雄馬(松井飛雄馬),,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5190,DeNA,750,right_only
伊藤和雄,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5192,阪神,750,right_only
鈴木遼太郎,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5195,日本ハム,720,right_only
中尾輝,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5197,ヤクルト,720,right_only
廖任磊（リャオレンレイ）,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5199,巨人,720,right_only
山田修義,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5200,オリックス,720,right_only
耀飛(田中耀飛),,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5202,楽天,700,right_only
與座海人,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5203,西武,700,right_only
石川翔,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5205,中日,700,right_only
ケムナ・ブラッド誠,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5207,広島,700,right_only
床田寛樹,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5211,広島,700,right_only
古谷優人,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5212,ソフトバンク,700,right_only
野川拓斗,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5213,DeNA,700,right_only
高橋樹也,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5216,広島,700,right_only
石橋良太,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5218,楽天,700,right_only
石橋良太,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5219,楽天,700,right_only
本田圭佑,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5221,西武,700,right_only
小澤怜史,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5222,ソフトバンク,700,right_only
守屋功輝,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5224,阪神,700,right_only
ルシアノ・フェルナンド,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5225,楽天,700,right_only
宮川将,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5228,楽天,700,right_only
佐藤祥万,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5230,広島,700,right_only
中村恭平,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5231,広島,700,right_only
福倉健太郎,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5234,西武,690,right_only
福永春吾,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5235,阪神,680,right_only
成田翔,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5237,ロッテ,670,right_only
梅野雄吾,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5238,ヤクルト,650,right_only
武田愛斗,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5239,西武,650,right_only
塹江敦哉,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5241,広島,650,right_only
田中大輝,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5242,巨人,650,right_only
フランシスコ・ペゲロ,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5249,ロッテ,640,right_only
菊沢竜佑,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5251,ヤクルト,620,right_only
笠原大芽,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5253,ソフトバンク,620,right_only
松尾大河,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5254,DeNA,615,right_only
岡崎大輔,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5255,オリックス,610,right_only
寺岡寛治,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5257,楽天,600,right_only
平良海馬,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5258,西武,600,right_only
伊藤翔,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5259,西武,600,right_only
沼田拓巳,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5261,ヤクルト,600,right_only
清水達也,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5262,中日,600,right_only
高松渡,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5263,中日,600,right_only
寺田光輝,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5264,DeNA,600,right_only
阪口皓亮,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5265,DeNA,600,right_only
山口翔,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5266,広島,600,right_only
ジョシュ・コラレス,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5267,楽天,600,right_only
才木浩人,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5268,阪神,600,right_only
高橋昂也,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5270,広島,600,right_only
西口直人,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5271,楽天,600,right_only
鶴田圭祐,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5272,楽天,600,right_only
藤井皓哉,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5278,広島,600,right_only
小豆畑真也,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5281,阪神,600,right_only
島孝明,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5282,ロッテ,595,right_only
横山貴明,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5284,楽天,590,right_only
與那原大剛,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5285,巨人,580,right_only
高橋奎二,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5286,ヤクルト,580,right_only
綾部翔,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5290,DeNA,570,right_only
浜田智博,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5291,中日,563,right_only
京山将弥,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5292,DeNA,560,right_only
山本拓実,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5296,中日,550,right_only
櫻井周斗,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5298,DeNA,550,right_only
國場翼,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5300,西武,550,right_only
岩下大輝,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5304,ロッテ,550,right_only
相内誠,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5305,西武,550,right_only
高橋大樹,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5308,広島,550,right_only
田中瑛斗,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5311,日本ハム,540,right_only
藤嶋健人,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5313,中日,540,right_only
笠谷俊介,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5317,ソフトバンク,540,right_only
今野龍太,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5318,楽天,540,right_only
戸田亮,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5319,オリックス,540,right_only
吉田凌,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5324,オリックス,530,right_only
北浦竜次,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5326,日本ハム,520,right_only
高田萌生,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5328,巨人,520,right_only
高山優希,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5329,日本ハム,520,right_only
佐藤世那,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5330,オリックス,520,right_only
玉村祐典,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5334,西武,510,right_only
高濱祐仁,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5335,日本ハム,510,right_only
鈴木優,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5336,オリックス,510,right_only
本田仁海,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5340,オリックス,500,right_only
田浦文丸,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5343,ソフトバンク,500,right_only
金久保優斗,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5344,ヤクルト,500,right_only
平岡敬人,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5346,広島,500,right_only
浜地真澄,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5349,阪神,500,right_only
クリストファー・クリソストモ・メルセデス,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5350,巨人,500,right_only
クリストファー・クリソストモ・メルセデス,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5351,巨人,500,right_only
大江竜聖,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5352,巨人,500,right_only
山崎颯一郎,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5353,オリックス,500,right_only
野元浩輝,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5355,楽天,500,right_only
望月惇志,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5357,阪神,500,right_only
藤田航生,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5358,西武,500,right_only
松本直晃,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5359,西武,500,right_only
原嵩,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5360,ロッテ,500,right_only
小野郁,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5363,楽天,500,right_only
立田将太,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5365,日本ハム,500,right_only
齋藤綱記,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5366,オリックス,500,right_only
中後悠平,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5369,DeNA,500,right_only
田川賢吾,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5373,ヤクルト,500,right_only
牧丈一郎,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5379,阪神,480,right_only
遠藤淳志,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5380,広島,480,right_only
アドゥワ誠,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5381,広島,480,right_only
種市篤暉,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5382,ロッテ,480,right_only
巽大介,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5384,巨人,480,right_only
長井良太,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5389,広島,450,right_only
山本雅士,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5392,中日,450,right_only
川原弘之,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5393,ソフトバンク,450,right_only
辻空,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5394,広島,450,right_only
ソン・チャーホウ(宋家豪),,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5396,楽天,440,right_only
高木京介,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5404,巨人,410,right_only
斉藤誠人,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5405,西武,400,right_only
大竹耕太郎,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5406,ソフトバンク,400,right_only
大竹耕太郎,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5407,ソフトバンク,400,right_only
日隈ジュリアス,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5409,ヤクルト,400,right_only
児玉龍也,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5411,ソフトバンク,400,right_only
中川虎大,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5412,DeNA,360,right_only
笠井崇正,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5413,DeNA,360,right_only
山本武白志,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5414,DeNA,360,right_only
田村丈,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,5416,DeNA,360,right_only
